station,unit,start,finish,grams,wingband,seconds
WH201,6,14/11/2016 13:03:18,14/11/2016 13:03:39,-00017.00,3791143631048,000021
WH201,2,14/11/2016 13:03:25,14/11/2016 13:04:25,-00036.00,3791152931701,000060
WH201,5,14/11/2016 13:03:27,14/11/2016 13:04:16,-00042.00,3791152931504,000049
WH201,7,14/11/2016 13:04:12,14/11/2016 13:05:19,-00034.00,3791149861609,000067
WH201,1,14/11/2016 13:04:54,14/11/2016 13:07:10,-00055.00,3791143641645,000136
WH201,5,14/11/2016 13:05:14,14/11/2016 13:06:01,-00037.00,3791143621264,000047
WH201,7,14/11/2016 13:05:29,14/11/2016 13:05:43,-00006.00,3791149861609,000014
WH201,7,14/11/2016 13:06:05,14/11/2016 13:06:42,-00011.00,3791143601751,000037
WH201,4,14/11/2016 13:06:15,14/11/2016 13:08:57,-00089.00,3791149861709,000162
WH201,5,14/11/2016 13:06:27,14/11/2016 13:07:22,-00024.00,3791143641646,000055
WH201,2,14/11/2016 13:06:33,14/11/2016 13:07:12,-00009.00,3791149861112,000039
WH201,7,14/11/2016 13:06:54,14/11/2016 13:08:29,-00035.00,3791143601751,000095
WH201,1,14/11/2016 13:07:11,14/11/2016 13:08:46,-00029.00,3791143641645,000095
WH201,5,14/11/2016 13:07:36,14/11/2016 13:08:09,-00022.00,3791143621261,000033
WH201,2,14/11/2016 13:07:53,14/11/2016 13:12:04,-00071.00,3791149861112,000251
WH201,5,14/11/2016 13:08:16,14/11/2016 13:08:30,-00004.00,3791143621261,000014
WH201,5,14/11/2016 13:08:38,14/11/2016 13:08:47,-00006.00,3791143621261,000009
WH201,7,14/11/2016 13:08:57,14/11/2016 13:11:14,-00034.00,3791143631640,000137
WH201,4,14/11/2016 13:09:02,14/11/2016 13:09:34,-00022.00,3791149831222,000032
WH201,4,14/11/2016 13:09:46,14/11/2016 13:11:01,-00066.00,3791143601449,000075
WH201,6,14/11/2016 13:11:05,14/11/2016 13:11:27,-00009.00,3791149831716,000022
WH201,4,14/11/2016 13:11:26,14/11/2016 13:12:27,-00020.00,3791146741704,000061
WH201,3,14/11/2016 13:11:34,14/11/2016 13:12:58,-00066.00,3791143601449,000084
WH201,7,14/11/2016 13:11:42,14/11/2016 13:11:54,-00002.00,3791143641445,000012
WH201,5,14/11/2016 13:12:09,14/11/2016 13:13:12,-00044.00,3791143601361,000063
WH201,4,14/11/2016 13:12:45,14/11/2016 13:13:59,-00045.00,3791146761331,000074
WH201,2,14/11/2016 13:13:00,14/11/2016 13:13:07,-00001.00,3791152941101,000007
WH201,5,14/11/2016 13:13:14,14/11/2016 13:13:29,-00007.00,3791143601361,000015
WH201,3,14/11/2016 13:13:20,14/11/2016 13:15:21,-00031.00,3791143601449,000121
WH201,2,14/11/2016 13:13:25,14/11/2016 13:14:19,-00026.00,3791152941101,000054
WH201,6,14/11/2016 13:14:05,14/11/2016 13:14:31,-00012.00,3791152941402,000026
WH201,2,14/11/2016 13:14:28,14/11/2016 13:14:54,-00013.00,3791152941101,000026
WH201,5,14/11/2016 13:14:48,14/11/2016 13:15:02,-00007.00,3791143601447,000014
WH201,5,14/11/2016 13:15:10,14/11/2016 13:16:08,-00027.00,3791143601447,000058
WH201,7,14/11/2016 13:15:11,14/11/2016 13:15:48,-00012.00,3791149801307,000037
WH201,3,14/11/2016 13:16:04,14/11/2016 13:16:41,-00019.00,3791143631045,000037
WH201,7,14/11/2016 13:16:21,14/11/2016 13:16:31,-00003.00,3791152941402,000010
WH201,5,14/11/2016 13:16:49,14/11/2016 13:17:24,-00013.00,3791143601447,000035
WH201,4,14/11/2016 13:16:50,14/11/2016 13:17:28,-00021.00,3791149811115,000038
WH201,3,14/11/2016 13:17:04,14/11/2016 13:18:13,-00028.00,3791146741701,000069
WH201,6,14/11/2016 13:17:28,14/11/2016 13:19:03,-00030.00,3791152901701,000095
WH201,5,14/11/2016 13:17:35,14/11/2016 13:18:11,-00010.00,3791143601447,000036
WH201,4,14/11/2016 13:17:44,14/11/2016 13:18:09,-00022.00,3791143621041,000025
WH201,4,14/11/2016 13:18:42,14/11/2016 13:19:41,-00044.00,3791146761529,000059
WH201,6,14/11/2016 13:19:19,14/11/2016 13:19:35,-00013.00,3791152911501,000016
WH201,4,14/11/2016 13:19:57,14/11/2016 13:20:11,-00005.00,3791146741623,000014
WH201,3,14/11/2016 13:20:19,14/11/2016 13:20:52,-00019.00,3791149801414,000033
WH201,3,14/11/2016 13:20:59,14/11/2016 13:21:10,-00008.00,3791146761529,000011
WH201,3,14/11/2016 13:21:10,14/11/2016 13:22:09,-00043.00,3791146761529,000059
WH201,5,14/11/2016 13:22:10,14/11/2016 13:23:05,-00026.00,3791143651044,000055
WH201,7,14/11/2016 13:24:23,14/11/2016 13:25:38,-00055.00,3791146741035,000075
WH201,5,14/11/2016 13:25:33,14/11/2016 13:27:30,-00028.00,3791143641445,000117
WH201,3,14/11/2016 13:26:32,14/11/2016 13:26:59,-00001.00,3791149811409,000027
WH201,6,14/11/2016 13:26:37,14/11/2016 13:28:36,-00027.00,3791152951006,000119
WH201,3,14/11/2016 13:27:04,14/11/2016 13:27:20,-00001.00,3791149811409,000016
WH201,5,14/11/2016 13:27:38,14/11/2016 13:28:42,-00019.00,3791143641445,000064
WH201,7,14/11/2016 13:27:43,14/11/2016 13:28:22,-00028.00,3791143611045,000039
WH201,3,14/11/2016 13:27:52,14/11/2016 13:28:20,-00027.00,3791152931502,000028
WH201,6,14/11/2016 13:29:05,14/11/2016 13:30:40,-00030.00,3791152951402,000095
WH201,7,14/11/2016 13:29:42,14/11/2016 13:30:02,-00008.00,3791149801517,000020
WH201,5,14/11/2016 13:29:52,14/11/2016 13:30:00,-00005.00,3791146701229,000008
WH201,5,14/11/2016 13:30:14,14/11/2016 13:31:30,-00059.00,3791146721438,000076
WH201,6,14/11/2016 13:30:49,14/11/2016 13:31:41,-00009.00,3791152951006,000052
WH201,7,14/11/2016 13:31:01,14/11/2016 13:32:27,-00055.00,3791146701441,000086
WH201,3,14/11/2016 13:31:47,14/11/2016 13:33:26,-00050.00,3791152951005,000099
WH201,3,14/11/2016 13:33:32,14/11/2016 13:36:53,-00073.00,3791152951005,000201
WH201,5,14/11/2016 13:34:46,14/11/2016 13:37:02,-00049.00,3791146701229,000136
WH201,3,14/11/2016 13:37:35,14/11/2016 13:38:55,-00034.00,3791152951005,000080
WH201,1,14/11/2016 13:38:02,14/11/2016 13:39:00,-00025.00,3791149861014,000058
WH201,7,14/11/2016 13:38:09,14/11/2016 13:39:06,-00041.00,3791152951401,000057
WH201,3,14/11/2016 13:38:56,14/11/2016 13:39:45,-00011.00,3791152951005,000049
WH201,1,14/11/2016 13:39:08,14/11/2016 13:43:28,-00060.00,3791146741130,000260
WH201,7,14/11/2016 13:39:31,14/11/2016 13:40:03,-00013.00,3791152951401,000032
WH201,2,14/11/2016 13:40:01,14/11/2016 13:42:38,-00062.00,3791143611045,000157
WH201,7,14/11/2016 13:40:04,14/11/2016 13:40:35,-00007.00,3791152951401,000031
WH201,5,14/11/2016 13:40:06,14/11/2016 13:42:14,-00065.00,3791149861010,000128
WH201,7,14/11/2016 13:40:36,14/11/2016 13:41:06,-00015.00,3791152951401,000030
WH201,8,14/11/2016 13:40:43,14/11/2016 13:41:10,-00012.00,3791149861014,000027
WH201,7,14/11/2016 13:41:25,14/11/2016 13:42:17,-00035.00,3791152951401,000052
WH201,8,14/11/2016 13:41:32,14/11/2016 13:41:43,-00005.00,3791149861014,000011
WH201,2,14/11/2016 13:44:31,14/11/2016 13:45:32,-00028.00,3791152951402,000061
WH201,7,14/11/2016 13:45:45,14/11/2016 13:46:05,-00025.00,3791143641140,000020
WH201,6,14/11/2016 13:55:27,14/11/2016 13:55:58,-00015.00,3791143601363,000031
WH201,7,14/11/2016 13:56:29,14/11/2016 13:57:23,-00023.00,3791149801308,000054
WH201,6,14/11/2016 13:56:47,14/11/2016 13:57:13,-00003.00,3791146741704,000026
WH201,7,14/11/2016 14:10:47,14/11/2016 14:11:24,-00035.00,3791149801309,000037
WH201,7,14/11/2016 14:11:36,14/11/2016 14:12:13,-00017.00,3791149801309,000037
WH201,5,14/11/2016 14:19:21,14/11/2016 14:20:07,-00020.00,3791143631640,000046
WH201,6,14/11/2016 14:19:31,14/11/2016 14:19:47,-00002.00,3791143621038,000016
WH201,5,14/11/2016 14:22:40,14/11/2016 14:23:05,-00012.00,3791149861014,000025
WH201,2,14/11/2016 14:22:49,14/11/2016 14:23:24,-00012.00,3791146701026,000035
WH201,6,14/11/2016 14:23:05,14/11/2016 14:23:24,-00003.00,3791152911203,000019
WH201,6,14/11/2016 14:23:46,14/11/2016 14:24:06,-00007.00,3791152911203,000020
WH201,6,14/11/2016 14:24:31,14/11/2016 14:25:02,-00009.00,3791152911203,000031
WH201,6,14/11/2016 14:25:20,14/11/2016 14:25:32,-00001.00,3791149841110,000012
WH201,7,14/11/2016 14:25:42,14/11/2016 14:26:19,-00012.00,3791149801308,000037
WH201,6,14/11/2016 14:25:42,14/11/2016 14:27:30,-00010.00,3791146741704,000108
WH201,7,14/11/2016 14:26:58,14/11/2016 14:30:02,-00096.00,3791149861609,000184
WH201,5,14/11/2016 14:27:42,14/11/2016 14:28:09,-00016.00,3791152911203,000027
WH201,6,14/11/2016 14:27:45,14/11/2016 14:28:09,-00001.00,3791146741704,000024
WH201,6,14/11/2016 14:28:23,14/11/2016 14:29:36,-00006.00,3791146741704,000073
WH201,5,14/11/2016 14:29:22,14/11/2016 14:29:51,-00015.00,3791152911203,000029
WH201,6,14/11/2016 14:29:43,14/11/2016 14:29:58,-00002.00,3791146741704,000015
WH201,5,14/11/2016 14:30:03,14/11/2016 14:30:52,-00031.00,3791152961005,000049
WH201,7,14/11/2016 14:30:21,14/11/2016 14:32:11,-00024.00,3791146741704,000110
WH201,6,14/11/2016 14:30:26,14/11/2016 14:30:46,-00011.00,3791152911203,000020
WH201,5,14/11/2016 14:30:56,14/11/2016 14:31:29,-00010.00,3791152961005,000033
WH201,6,14/11/2016 14:30:57,14/11/2016 14:32:35,-00032.00,3791149851118,000098
WH201,8,14/11/2016 14:31:41,14/11/2016 14:32:18,-00012.00,3791152901102,000037
WH201,5,14/11/2016 14:31:58,14/11/2016 14:32:41,-00023.00,3791152961005,000043
WH201,8,14/11/2016 14:32:21,14/11/2016 14:33:11,-00020.00,3791152901102,000050
WH201,7,14/11/2016 14:32:39,14/11/2016 14:33:33,-00038.00,3791149841110,000054
WH201,6,14/11/2016 14:32:50,14/11/2016 14:33:32,-00008.00,3791149801309,000042
WH201,5,14/11/2016 14:33:02,14/11/2016 14:33:30,-00009.00,3791146741704,000028
WH201,4,14/11/2016 14:33:30,14/11/2016 14:35:33,-00045.00,3791146701631,000123
WH201,7,14/11/2016 14:33:34,14/11/2016 14:34:22,-00021.00,3791149841110,000048
WH201,5,14/11/2016 14:33:57,14/11/2016 14:34:45,-00043.00,3791146741532,000048
WH201,7,14/11/2016 14:34:27,14/11/2016 14:35:36,-00030.00,3791149841110,000069
WH201,6,14/11/2016 14:35:03,14/11/2016 14:35:32,-00009.00,3791146741532,000029
WH201,4,14/11/2016 14:35:46,14/11/2016 14:36:55,-00015.00,3791146701631,000069
WH201,7,14/11/2016 14:35:47,14/11/2016 14:36:50,-00028.00,3791149841110,000063
WH201,3,14/11/2016 14:45:11,14/11/2016 14:45:33,-00002.00,3791146741704,000022
WH201,2,14/11/2016 14:46:19,14/11/2016 14:48:14,-00037.00,3791146741129,000115
WH201,3,14/11/2016 14:47:28,14/11/2016 14:48:12,-00015.00,3791149801520,000044
WH201,5,14/11/2016 14:47:47,14/11/2016 14:48:18,-00020.00,3791152931502,000031
WH201,4,14/11/2016 14:50:35,14/11/2016 14:50:46,-00004.00,3791146761529,000011
WH201,5,14/11/2016 14:52:23,14/11/2016 14:53:00,-00015.00,3791149801517,000037
WH201,2,14/11/2016 14:52:51,14/11/2016 14:53:33,-00015.00,3791146741129,000042
WH201,5,14/11/2016 14:53:17,14/11/2016 14:53:48,-00015.00,3791149801517,000031
WH201,1,14/11/2016 14:53:21,14/11/2016 14:54:03,-00023.00,3791146741131,000042
WH201,8,14/11/2016 14:54:20,14/11/2016 14:55:02,-00012.00,3791152901204,000042
WH201,2,14/11/2016 14:54:37,14/11/2016 14:56:54,-00028.00,3791149801309,000137
WH201,7,14/11/2016 14:56:14,14/11/2016 14:57:39,-00030.00,3791152951001,000085
WH201,6,14/11/2016 14:56:21,14/11/2016 14:56:57,-00026.00,3791149801414,000036
WH201,4,14/11/2016 15:03:09,14/11/2016 15:05:38,-00089.00,3791152931502,000149
WH201,6,14/11/2016 15:03:18,14/11/2016 15:04:24,-00028.00,3791149831717,000066
WH201,3,14/11/2016 15:03:30,14/11/2016 15:04:10,-00020.00,3791143611039,000040
WH201,2,14/11/2016 15:03:45,14/11/2016 15:04:11,-00014.00,3791146761329,000026
WH201,3,14/11/2016 15:04:18,14/11/2016 15:05:22,-00040.00,3791149831222,000064
WH201,7,14/11/2016 15:04:24,14/11/2016 15:04:52,-00018.00,3791146701026,000028
WH201,2,14/11/2016 15:04:37,14/11/2016 15:04:54,-00005.00,3791152931001,000017
WH201,5,14/11/2016 15:04:45,14/11/2016 15:05:52,-00048.00,3791149861710,000067
WH201,6,14/11/2016 15:04:46,14/11/2016 15:05:08,-00008.00,3791152951402,000022
WH201,6,14/11/2016 15:05:16,14/11/2016 15:05:39,-00022.00,3791146701026,000023
WH201,7,14/11/2016 15:05:17,14/11/2016 15:06:12,-00060.00,3791143641447,000055
WH201,6,14/11/2016 15:05:41,14/11/2016 15:06:14,-00007.00,3791146701026,000033
WH201,3,14/11/2016 15:05:51,14/11/2016 15:06:02,-00004.00,3791146761630,000011
WH201,4,14/11/2016 15:05:55,14/11/2016 15:06:43,-00031.00,3791152931502,000048
WH201,3,14/11/2016 15:06:04,14/11/2016 15:06:22,-00005.00,3791146761630,000018
WH201,2,14/11/2016 15:06:15,14/11/2016 15:06:36,-00008.00,3791143651047,000021
WH201,1,14/11/2016 15:06:16,14/11/2016 15:08:03,-00039.00,3791146701528,000107
WH201,5,14/11/2016 15:06:22,14/11/2016 15:07:07,-00027.00,3791149801716,000045
WH201,6,14/11/2016 15:06:27,14/11/2016 15:09:47,-00128.00,3791146701527,000200
WH201,7,14/11/2016 15:06:29,14/11/2016 15:07:38,-00059.00,3791143621041,000069
WH201,3,14/11/2016 15:06:34,14/11/2016 15:07:08,-00044.00,3791146741531,000034
WH201,2,14/11/2016 15:06:44,14/11/2016 15:06:58,-00001.00,3791149831717,000014
WH201,4,14/11/2016 15:07:00,14/11/2016 15:07:29,-00018.00,3791152911501,000029
WH201,3,14/11/2016 15:07:10,14/11/2016 15:09:53,-00091.00,3791146741531,000163
WH201,2,14/11/2016 15:07:16,14/11/2016 15:07:28,-00002.00,3791146741129,000012
WH201,4,14/11/2016 15:07:35,14/11/2016 15:09:25,-00080.00,3791152911501,000110
WH201,2,14/11/2016 15:07:38,14/11/2016 15:08:42,-00014.00,3791149811116,000064
WH201,7,14/11/2016 15:09:17,14/11/2016 15:09:59,-00037.00,3791143621261,000042
WH201,5,14/11/2016 15:09:19,14/11/2016 15:09:49,-00037.00,3791149811621,000030
WH201,5,14/11/2016 15:10:08,14/11/2016 15:10:39,-00029.00,3791149811621,000031
WH201,2,14/11/2016 15:10:39,14/11/2016 15:11:34,-00044.00,3791143601447,000055
WH201,5,14/11/2016 15:10:56,14/11/2016 15:12:39,-00043.00,3791143601749,000103
WH201,1,14/11/2016 15:11:09,14/11/2016 15:11:46,-00020.00,3791149861014,000037
WH201,6,14/11/2016 15:11:11,14/11/2016 15:11:29,-00007.00,3791149851118,000018
WH201,7,14/11/2016 15:11:21,14/11/2016 15:13:06,-00035.00,3791146741030,000105
WH201,3,14/11/2016 15:11:32,14/11/2016 15:13:53,-00091.00,3791146701529,000141
WH201,2,14/11/2016 15:11:46,14/11/2016 15:12:05,-00010.00,3791143601447,000019
WH201,2,14/11/2016 15:12:17,14/11/2016 15:14:09,-00070.00,3791149861015,000112
WH201,4,14/11/2016 15:12:25,14/11/2016 15:12:51,-00010.00,3791149861709,000026
WH201,6,14/11/2016 15:12:30,14/11/2016 15:13:22,-00047.00,3791146721137,000052
WH201,1,14/11/2016 15:13:01,14/11/2016 15:15:20,-00031.00,3791146741130,000139
WH201,7,14/11/2016 15:13:08,14/11/2016 15:13:38,-00011.00,3791146741030,000030
WH201,4,14/11/2016 15:13:28,14/11/2016 15:13:55,-00012.00,3791152961201,000027
WH201,8,14/11/2016 15:13:35,14/11/2016 15:14:09,-00018.00,3791152931701,000034
WH201,6,14/11/2016 15:13:35,14/11/2016 15:14:08,-00020.00,3791143601749,000033
WH201,5,14/11/2016 15:13:46,14/11/2016 15:14:07,-00020.00,3791149801713,000021
WH201,3,14/11/2016 15:14:01,14/11/2016 15:14:51,-00031.00,3791146701529,000050
WH201,4,14/11/2016 15:14:03,14/11/2016 15:16:34,-00059.00,3791146741701,000151
WH201,7,14/11/2016 15:14:03,14/11/2016 15:14:40,-00038.00,3791146701333,000037
WH201,5,14/11/2016 15:14:08,14/11/2016 15:14:25,-00011.00,3791149801713,000017
WH201,8,14/11/2016 15:14:10,14/11/2016 15:14:39,-00013.00,3791152931701,000029
WH201,2,14/11/2016 15:14:33,14/11/2016 15:16:06,-00076.00,3791143601361,000093
WH201,5,14/11/2016 15:14:41,14/11/2016 15:15:26,-00046.00,3791149801713,000045
WH201,7,14/11/2016 15:14:42,14/11/2016 15:15:57,-00049.00,3791146701333,000075
WH201,6,14/11/2016 15:14:57,14/11/2016 15:15:29,-00034.00,3791146701025,000032
WH201,8,14/11/2016 15:15:08,14/11/2016 15:15:59,-00015.00,3791149801716,000051
WH201,3,14/11/2016 15:15:16,14/11/2016 15:16:22,-00039.00,3791146701529,000066
WH201,1,14/11/2016 15:15:33,14/11/2016 15:18:07,-00031.00,3791146741237,000154
WH201,6,14/11/2016 15:15:52,14/11/2016 15:17:23,-00063.00,3791149851121,000091
WH201,5,14/11/2016 15:16:01,14/11/2016 15:16:57,-00029.00,3791149801713,000056
WH201,2,14/11/2016 15:16:07,14/11/2016 15:16:23,-00017.00,3791143601361,000016
WH201,7,14/11/2016 15:16:14,14/11/2016 15:18:06,-00051.00,3791143641445,000112
WH201,3,14/11/2016 15:16:49,14/11/2016 15:17:24,-00034.00,3791146701529,000035
WH201,2,14/11/2016 15:16:58,14/11/2016 15:18:09,-00057.00,3791143601361,000071
WH201,4,14/11/2016 15:17:06,14/11/2016 15:18:32,-00023.00,3791143621038,000086
WH201,5,14/11/2016 15:17:10,14/11/2016 15:17:44,-00036.00,3791149801713,000034
WH201,6,14/11/2016 15:17:37,14/11/2016 15:18:24,-00036.00,3791149851121,000047
WH201,3,14/11/2016 15:17:59,14/11/2016 15:18:39,-00026.00,3791146701529,000040
WH201,7,14/11/2016 15:18:10,14/11/2016 15:18:37,-00012.00,3791143641445,000027
WH201,4,14/11/2016 15:18:34,14/11/2016 15:18:46,-00006.00,3791143621038,000012
WH201,7,14/11/2016 15:18:48,14/11/2016 15:19:06,-00003.00,3791143641445,000018
WH201,6,14/11/2016 15:18:54,14/11/2016 15:20:59,-00059.00,3791149801307,000125
WH201,3,14/11/2016 15:19:32,14/11/2016 15:19:43,-00008.00,3791152941403,000011
WH201,3,14/11/2016 15:19:45,14/11/2016 15:19:53,-00001.00,3791152941403,000008
WH201,4,14/11/2016 15:19:55,14/11/2016 15:20:31,-00025.00,3791152961005,000036
WH201,5,14/11/2016 15:20:06,14/11/2016 15:20:54,-00066.00,3791152921503,000048
WH201,3,14/11/2016 15:20:07,14/11/2016 15:20:19,-00002.00,3791152951006,000012
WH201,7,14/11/2016 15:20:13,14/11/2016 15:20:47,-00039.00,3791143611045,000034
WH201,2,14/11/2016 15:20:14,14/11/2016 15:22:53,-00084.00,3791143631640,000159
WH201,7,14/11/2016 15:20:54,14/11/2016 15:21:49,-00030.00,3791146701441,000055
WH201,3,14/11/2016 15:20:59,14/11/2016 15:21:11,-00002.00,3791143651044,000012
WH201,6,14/11/2016 15:21:03,14/11/2016 15:21:41,-00015.00,3791149801307,000038
WH201,5,14/11/2016 15:21:35,14/11/2016 15:23:02,-00022.00,3791146741704,000087
WH201,3,14/11/2016 15:21:45,14/11/2016 15:22:28,-00041.00,3791143601639,000043
WH201,4,14/11/2016 15:21:49,14/11/2016 15:22:37,-00027.00,3791152921503,000048
WH201,7,14/11/2016 15:21:50,14/11/2016 15:22:10,-00008.00,3791146701441,000020
WH201,6,14/11/2016 15:22:29,14/11/2016 15:22:50,-00013.00,3791146701441,000021
WH201,3,14/11/2016 15:22:45,14/11/2016 15:23:28,-00036.00,3791146741131,000043
WH201,4,14/11/2016 15:22:52,14/11/2016 15:24:50,-00048.00,3791143641646,000118
WH201,2,14/11/2016 15:23:03,14/11/2016 15:25:21,-00050.00,3791143631640,000138
WH201,3,14/11/2016 15:23:37,14/11/2016 15:24:14,-00034.00,3791152921503,000037
WH201,5,14/11/2016 15:23:40,14/11/2016 15:25:51,-00057.00,3791143601747,000131
WH201,6,14/11/2016 15:24:01,14/11/2016 15:25:50,-00048.00,3791149861203,000109
WH201,1,14/11/2016 15:24:04,14/11/2016 15:25:06,-00023.00,3791152901401,000062
WH201,3,14/11/2016 15:25:25,14/11/2016 15:25:37,-00009.00,3791143611039,000012
WH201,3,14/11/2016 15:25:48,14/11/2016 15:27:12,-00047.00,3791143631640,000084
WH201,8,14/11/2016 15:25:54,14/11/2016 15:26:50,-00033.00,3791143641447,000056
WH201,5,14/11/2016 15:26:00,14/11/2016 15:27:11,-00071.00,3791146741035,000071
WH201,6,14/11/2016 15:26:24,14/11/2016 15:26:37,-00010.00,3791149811011,000013
WH201,6,14/11/2016 15:26:52,14/11/2016 15:27:09,-00013.00,3791143621261,000017
WH201,4,14/11/2016 15:26:53,14/11/2016 15:27:04,-00003.00,3791149811010,000011
WH201,2,14/11/2016 15:27:11,14/11/2016 15:28:08,-00041.00,3791143651047,000057
WH201,4,14/11/2016 15:27:13,14/11/2016 15:28:15,-00022.00,3791143611039,000062
WH201,6,14/11/2016 15:27:13,14/11/2016 15:27:21,-00003.00,3791143621261,000008
WH201,3,14/11/2016 15:27:24,14/11/2016 15:27:52,-00019.00,3791152901701,000028
WH201,6,14/11/2016 15:28:05,14/11/2016 15:28:25,-00017.00,3791149861203,000020
WH201,2,14/11/2016 15:28:17,14/11/2016 15:28:38,-00015.00,3791149801113,000021
WH201,3,14/11/2016 15:28:21,14/11/2016 15:29:00,-00025.00,3791146741035,000039
WH201,5,14/11/2016 15:28:29,14/11/2016 15:28:46,-00014.00,3791152901701,000017
WH201,4,14/11/2016 15:28:29,14/11/2016 15:29:59,-00037.00,3791152911203,000090
WH201,6,14/11/2016 15:28:36,14/11/2016 15:30:33,-00046.00,3791149861203,000117
WH201,8,14/11/2016 15:28:38,14/11/2016 15:29:54,-00020.00,3791149811116,000076
WH201,2,14/11/2016 15:28:53,14/11/2016 15:29:19,-00012.00,3791149801113,000026
WH201,5,14/11/2016 15:29:38,14/11/2016 15:30:34,-00030.00,3791149801517,000056
WH201,7,14/11/2016 15:29:44,14/11/2016 15:30:09,-00008.00,3791146701441,000025
WH201,4,14/11/2016 15:30:04,14/11/2016 15:31:29,-00039.00,3791152911203,000085
WH201,3,14/11/2016 15:30:36,14/11/2016 15:34:09,-00128.00,3791143601750,000213
WH201,7,14/11/2016 15:30:40,14/11/2016 15:32:01,-00047.00,3791143611045,000081
WH201,1,14/11/2016 15:30:54,14/11/2016 15:31:58,-00014.00,3791149801308,000064
WH201,5,14/11/2016 15:31:01,14/11/2016 15:32:23,-00059.00,3791149801414,000082
WH201,6,14/11/2016 15:31:54,14/11/2016 15:32:51,-00044.00,3791146701025,000057
WH201,1,14/11/2016 15:32:08,14/11/2016 15:33:06,-00026.00,3791149801308,000058
WH201,7,14/11/2016 15:32:11,14/11/2016 15:32:56,-00043.00,3791149831010,000045
WH201,4,14/11/2016 15:32:13,14/11/2016 15:32:58,-00020.00,3791149801517,000045
WH201,2,14/11/2016 15:32:41,14/11/2016 15:34:47,-00031.00,3791146741237,000126
WH201,7,14/11/2016 15:33:06,14/11/2016 15:33:20,-00012.00,3791149831010,000014
WH201,6,14/11/2016 15:33:14,14/11/2016 15:33:29,-00005.00,3791149811010,000015
WH201,4,14/11/2016 15:33:14,14/11/2016 15:33:33,-00013.00,3791149831716,000019
WH201,7,14/11/2016 15:33:34,14/11/2016 15:34:06,-00021.00,3791146741623,000032
WH201,6,14/11/2016 15:33:34,14/11/2016 15:33:48,-00018.00,3791143641140,000014
WH201,1,14/11/2016 15:33:35,14/11/2016 15:34:56,-00029.00,3791149811115,000081
WH201,4,14/11/2016 15:33:49,14/11/2016 15:35:29,-00087.00,3791149831716,000100
WH201,5,14/11/2016 15:34:06,14/11/2016 15:36:44,-00096.00,3791149811010,000158
WH201,7,14/11/2016 15:34:47,14/11/2016 15:35:42,-00049.00,3791152941601,000055
WH201,1,14/11/2016 15:34:58,14/11/2016 15:35:32,-00006.00,3791149811115,000034
WH201,3,14/11/2016 15:35:05,14/11/2016 15:35:31,-00001.00,3791149811409,000026
WH201,6,14/11/2016 15:35:34,14/11/2016 15:36:04,-00020.00,3791149831010,000030
WH201,3,14/11/2016 15:35:34,14/11/2016 15:36:23,-00007.00,3791149811409,000049
WH201,1,14/11/2016 15:35:39,14/11/2016 15:35:53,-00008.00,3791149811115,000014
WH201,4,14/11/2016 15:35:50,14/11/2016 15:36:46,-00032.00,3791143621041,000056
WH201,7,14/11/2016 15:36:02,14/11/2016 15:36:14,-00017.00,3791143641140,000012
WH201,5,14/11/2016 15:37:03,14/11/2016 15:39:08,-00087.00,3791152941402,000125
WH201,4,14/11/2016 15:37:43,14/11/2016 15:38:15,-00018.00,3791143631639,000032
WH201,6,14/11/2016 15:37:49,14/11/2016 15:38:08,-00012.00,3791152931701,000019
WH201,4,14/11/2016 15:38:17,14/11/2016 15:38:34,-00011.00,3791143631639,000017
WH201,6,14/11/2016 15:38:17,14/11/2016 15:39:17,-00034.00,3791143621041,000060
WH201,4,14/11/2016 15:38:39,14/11/2016 15:38:56,-00005.00,3791152911203,000017
WH201,3,14/11/2016 15:38:52,14/11/2016 15:39:48,-00009.00,3791149811409,000056
WH201,4,14/11/2016 15:39:01,14/11/2016 15:39:29,-00017.00,3791146701228,000028
WH201,5,14/11/2016 15:39:26,14/11/2016 15:39:56,-00032.00,3791143621264,000030
WH201,4,14/11/2016 15:39:49,14/11/2016 15:42:17,-00083.00,3791143631639,000148
WH201,6,14/11/2016 15:40:12,14/11/2016 15:41:02,-00043.00,3791146761330,000050
WH201,3,14/11/2016 15:40:19,14/11/2016 15:41:31,-00060.00,3791143601639,000072
WH201,5,14/11/2016 15:40:30,14/11/2016 15:40:49,-00020.00,3791143631048,000019
WH201,5,14/11/2016 15:41:02,14/11/2016 15:41:22,-00015.00,3791143621041,000020
WH201,6,14/11/2016 15:41:19,14/11/2016 15:41:58,-00041.00,3791146761330,000039
WH201,5,14/11/2016 15:41:31,14/11/2016 15:41:55,-00013.00,3791152941402,000024
WH201,7,14/11/2016 15:41:35,14/11/2016 15:41:51,-00008.00,3791149851118,000016
WH201,3,14/11/2016 15:41:53,14/11/2016 15:42:12,-00021.00,3791143631048,000019
WH201,5,14/11/2016 15:42:07,14/11/2016 15:42:12,-00001.00,3791149841110,000005
WH201,5,14/11/2016 15:42:18,14/11/2016 15:43:04,-00034.00,3791149841110,000046
WH201,7,14/11/2016 15:42:27,14/11/2016 15:42:41,-00016.00,3791143621264,000014
WH201,3,14/11/2016 15:42:28,14/11/2016 15:43:30,-00053.00,3791143651237,000062
